"gid","survey_gid","description","source","accuracy","the_geom","object_id","mat_type","mat_tech","mat_prop","llrs","llrs_duct","height","height2","yr_built","occupy","occupy_dt","position","plan_shape","str_irreg","str_irreg_dt","str_irreg_type","str_irreg_2","str_irreg_dt_2","str_irreg_type_2","nonstrcexw","roof_shape","roofcovmat","roofsysmat","roofsystyp","roof_conn","floor_mat","floor_type","floor_conn","foundn_sys","build_type","build_subtype","vuln","comment","rrvs_status","vuln_1","vuln_2","height_1","height_2","height2_1","height2_2","year_1","year_2","object_id1","mat_type_bp","mat_tech_bp","mat_prop_bp","llrs_bp","llrs_duct_bp","height_bp","height2_bp","yr_built_bp","occupy_bp","occupy_dt_bp","position_bp","plan_shape_bp","str_irreg_bp","str_irreg_dt_bp","str_irreg_type_bp","str_irreg_2_bp","str_irreg_dt_2_bp","str_irreg_type_2_bp","nonstrcexw_bp","roof_shape_bp","roofcovmat_bp","roofsysmat_bp","roofsystyp_bp","roof_conn_bp","floor_mat_bp","floor_type_bp","floor_conn_bp","foundn_sys_bp","build_type_bp","build_subtype_bp","vuln_bp","yr_built_vt","yr_built_vt1","object_id2","mat_type_src","mat_tech_src","mat_prop_src","llrs_src","llrs_duct_src","height_src","height2_src","yr_built_src","occupy_src","occupy_dt_src","position_src","plan_shape_src","str_irreg_src","str_irreg_dt_src","str_irreg_type_src","str_irreg_2_src","str_irreg_dt_2_src","str_irreg_type_2_src","nonstrcexw_src","roof_shape_src","roofcovmat_src","roofsysmat_src","roofsystyp_src","roof_conn_src","floor_mat_src","floor_type_src","floor_conn_src","foundn_sys_src","build_type_src","build_subtype_src","vuln_src","lon","lat" 
54281,9,"","OSM","","0106000020E6100000010000000103000000010000000B0000006D7594DE12E951C0295F2BFC748340C050EC57F011E951C08A45C2AD718340C0D74D29AF15E951C08C7F44B86E8340C04023224619E951C0A320787C7B8340C0FA3779DB16E951C001ADAF647D8340C06664350216E951C08C6E18607A8340C03D0565BF13E951C0674A46297C8340C03890E4A812E951C0C878944A788340C0F5D901D715E951C0DC792CC7758340C043D6091E15E951C00CC28135738340C06D7594DE12E951C0295F2BFC748340C0",54281,"MCF","CL99","MO99","LWAL","DU99","H","HB99","Y99","GOV","GOV1","BPD","PLFE","IRIR","IRP99","IRHO","IRRE","IRPS","IRN","EWSL","RSH2","RMT6","RWO","RWO1","RCN99","FC","FC99","FWCP","FOSO","","","V99","","COMPLETED","","","3","","99","","99","",54281,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",54281,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.6419431634094","-33.0270529372987"
54289,9,"","OSM","","0106000020E610000001000000010300000001000000070000008F988F5A97E351C090C18A53AD8240C0D76432C195E351C012CEB8BAAD8240C0CBFB935396E351C02D59BA27B48240C0A13193A897E351C0E0032AD2B38240C08FC6A17E97E351C0756D14FEB18240C03B246BC397E351C0D5754DEDB18240C08F988F5A97E351C090C18A53AD8240C0",54289,"CR","CIP","MATP99","LWAL","DU99","H","HB99","Y99","RES","RES2D","BPD","PLFR","IRRE","IRP99","IRN","IRRE","IRPS","IRN","EWSL","R99","RMT99","RC","RC1","RWCP","FC","FC1","FWCP","FOS99","","","V99","","COMPLETED","","","9","","99","","99","",54289,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",54289,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.5560789012643","-33.0210154598654"
54294,9,"","OSM","","0106000020E610000001000000010300000001000000050000000EB3E1FA41E151C0DCAF4C09D28440C06EEF648140E151C0B2D47ABFD18440C0D34444D63FE151C036C24769DB8440C0A9A8554F41E151C0609D19B3DB8440C00EB3E1FA41E151C0DCAF4C09D28440C0",54294,"M99","CL99","MO99","LWAL","DU99","H","HB99","Y99","RES","RES2F","BPD","PLFR","IRRE","IRPP","IRN","IRRE","IRPS","IRN","EWSL","R99","RMT6","RSM99","RST99","RTDP","FC","FC1","FWCP","FOS99","","","V99","","COMPLETED","","","5","","99","","99","",54294,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",54294,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.5195866789793","-33.0378028230686"
54339,9,"","OSM","","0106000020E610000001000000010300000001000000050000007526C863E1E551C062687572868440C0CFD0894EE0E551C08025FCF7858440C08869DFDCDFE551C0677B99CD888440C0ECFDA1F4E0E551C0DD7DE948898440C07526C863E1E551C062687572868440C0",54339,"MCF","CLBRS","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BP1","PLFR","IR99","IRP99","IRT99","IRRE","IRPS","IRN","EWSL","RSH1","RMT6","RWO","RWO1","RTDP","FN","FT99","FWC99","FOS99","","","V99","","COMPLETED","","","1","","99","","99","",54339,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",54339,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.5918352281972","-33.0353890387262"
54518,9,"","OSM","","0106000020E610000001000000010300000001000000050000003F5D9324BEE551C033B96290058440C044CF7701C0E551C01CB1169F028440C053020759BBE551C03354C554FA8340C04E90227CB9E551C0495C1146FD8340C03F5D9324BEE551C033B96290058440C0",54518,"W","WS","MO99","LFBR","DU99","H99","HB99","Y99","OC99","OCCDT99","BPD","PLFR","IRIR","IRVP","IRVO","IRRE","IRPS","IRN","EW99","RSH7","RMT99","RWO","RWO1","RTD99","FN","FT99","FWC99","FOSSL","","","V99","","COMPLETED","","","99","","99","","99","",54518,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",54518,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.5896451","-33.0312484"
54541,9,"","OSM","","0106000020E61000000100000001030000000100000005000000BF396DD795E451C0E2444F255E8340C0B0CCB62E90E451C02362EF6A5E8340C074C5D67D91E451C0C7D63384638340C0726E13EE95E451C0FD31AD4D638340C0BF396DD795E451C0E2444F255E8340C0",54541,"S","S99","SC99","LFM","DU99","H","HB99","Y99","COM","COM99","BPD","PLFL","IRIR","IRPP","REC","IRRE","IRPS","IRN","EWO","RSH1","RMT6","RME","RME1","RTDP","FME","FME1","FWCP","FOS99","","","V99","","COMPLETED","","","2","","99","","99","",54541,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",54541,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.5714933674742","-33.0263898468084"
54574,9,"","OSM","","0106000020E61000000100000001030000000100000005000000385783E629E551C0AD1EE6817E8740C0AA5DB81828E551C0DDFEA6C17E8740C0C817A36428E551C0CE80C4C0848740C056116E322AE551C09EA00381848740C0385783E629E551C0AD1EE6817E8740C0",54574,"MCF","CL99","MO99","L99","DU99","H","HB99","Y99","RES","RES2D","BPD","PLFR","IRRE","IRP99","IRT99","IRRE","IRPS","IRN","EWSL","R99","RMT99","RWO","RWO1","RTD99","FC","FC99","FWCP","FOSSL","","","V99","","COMPLETED","","","4","","99","","99","",54574,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",54574,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.5806364","-33.0586435"
54596,9,"","OSM","","0106000020E610000001000000010300000001000000050000005A79138DFFE451C01B0E4B033F8740C02480F67EFEE451C0731FCA61418740C0DDB6EF51FFE451C097DB076A428740C012B00C6000E551C03ECA880B408740C05A79138DFFE451C01B0E4B033F8740C0",54596,"MCF","CL99","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BPD","PLFR","IRRE","IRP99","IRT99","IRRE","IRPS","IRN","EWSL","RSH2","RMT6","RWO","RWO1","RTD99","FC","FC99","FWCP","FOSN","","","V99","","COMPLETED","","","2","","99","","99","",54596,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",54596,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.57809055","-33.0566624"
54599,9,"","OSM","","0106000020E61000000100000001030000000100000005000000FFE2BE7A01E551C0EE8D6B8D528740C04D83A27900E551C0ED5921F6538740C01D2A7C6C01E551C02167ABDC558740C09AE9036E02E551C0B75ACC74548740C0FFE2BE7A01E551C0EE8D6B8D528740C0",54599,"W","WLI","MO99","LWAL","DU99","H","HB","Y99","RES","RES99","BPD","PLFR","IRRE","IRP99","IRN","IRRE","IRPS","IRN","EWCB","RSH2","RMT2","RWO","RWO1","RTDP","FN","FT99","FWC99","FOSN","","","V99","","COMPLETED","","","1","","0","","99","",54599,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",54599,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.5782136338213","-33.057257318838"
54614,9,"","OSM","","0106000020E61000000100000001030000000100000005000000FB850D0522E851C025F4E967A08640C04865D4C622E851C0B2182B20A38640C0772BF0BA23E851C02478E860A28640C0896B6BFA22E851C03D505DAF9F8640C0FB850D0522E851C025F4E967A08640C0",54614,"MCF","MATT99","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BP1","PLFSQ","IRRE","IRP99","IRN","IRRE","IRPS","IRN","EWSL","RSH2","RMT2","RWO","RWO1","RTDP","FC","FC1","FWCP","FOS99","","","V99","","COMPLETED","","","2","","99","","99","",54614,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",54614,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.6271286385329","-33.051800531223"
54622,9,"","OSM","","0106000020E61000000100000001030000000100000005000000869E831D35E551C08E2BE400B08640C0E5A6BC0C35E551C0285A03A5B28640C04F0C248337E551C0F80379D1B28640C0BA63569437E551C05ED5592DB08640C0869E831D35E551C08E2BE400B08640C0",54622,"MCF","CL99","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BP1","PLFR","IRRE","IRPP","IRN","IRRE","IRPS","IRN","EWMA","RSH2","RMT6","RWO","RWO1","RTDP","FC","FC1","FWCP","FOSN","","","V99","","COMPLETED","","","2","","99","","99","",54622,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",54622,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.5814400757711","-33.0522891455598"
54643,9,"","OSM","","0106000020E61000000100000001030000000100000005000000FB230C0316E651C0DD5ACB097F8640C02519839815E651C0D030105F818640C012352CA116E651C0AC6E9AE3818640C01EE0490B17E651C024D97E8D7F8640C0FB230C0316E651C0DD5ACB097F8640C0",54643,"MCF","CL99","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BP1","PLFR","IRRE","IRP99","IRT99","IRRE","IRPS","IRN","EWSL","RSH2","RMT6","RWO","RWO1","RTD99","FC","FC99","FWCP","FOSN","","","V99","","COMPLETED","","","2","","99","","99","",54643,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",54643,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.5951123259088","-33.0507953879947"
54672,9,"","OSM","","0106000020E61000000100000001030000000100000007000000C795C4A39EE351C0751F80D4268240C003CE52B29CE351C07BDCB75A278240C015504DEE9CE351C0322482CC298240C0675F79909EE351C04ADC195C298240C00E2E1D739EE351C03F34982B288240C07FE662C29EE351C021BFC815288240C0C795C4A39EE351C0751F80D4268240C0",54672,"MCF","CL99","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BPD","PLFSQ","IRRE","IRP99","IRT99","IRRE","IRPS","IRN","EWSL","RSH9","RMT1","RWO","RWO1","RTD99","FC","FC99","FWCP","FOSSL","","","V99","","COMPLETED","","","2","","99","","99","",54672,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",54672,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.5565009465989","-33.0168542669273"
54691,9,"","OSM","","0106000020E61000000100000001030000000100000007000000E347461850E651C0C2792755918640C036D0D78750E651C0B6D1A524908640C00CC457E050E651C0DA09E5338F8640C0781E262B50E651C03427D4788E8640C030FC96EF4FE651C040170D198F8640C04EA214634FE651C01B97169A908640C0E347461850E651C0C2792755918640C0",54691,"MCF","CL99","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BP2","PLFR","IRRE","IRP99","IRT99","IRRE","IRPS","IRN","EWSL","RSH2","RMT6","RWO","RWO1","RTD99","FN","FT99","FWC99","FOSN","","","V99","","COMPLETED","","","1","","99","","99","",54691,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",54691,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.5986408144221","-33.0512665227695"
54708,9,"","OSM","","0106000020E6100000010000000103000000010000000500000051AB9E8232E651C008C14FC1868640C02963D75130E651C0DE8321BC878640C0F923569030E651C037813342898640C0570CB2C032E651C061BE6147888640C051AB9E8232E651C008C14FC1868640C0",54708,"M99","CL99","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BP99","PLFR","IRRE","IRPP","IRN","IRRE","IRPS","IRN","EWSL","RSH2","RMT6","RWO","RWO1","RTDP","FN","FT99","FWC99","FOS99","","","V99","","COMPLETED","","","1","","99","","99","",54708,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",54708,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.5967734691347","-33.0510255984128"
54709,9,"","OSM","","0106000020E61000000100000001030000000100000005000000BC2AAB4434E651C0E11CBF01778640C0E09398B132E651C053B0C6D9748640C02EAA454431E651C016BAB7C7778640C03FE1ECD632E651C0A426B0EF798640C0BC2AAB4434E651C0E11CBF01778640C0",54709,"M99","MATT99","MO99","LWAL","DU99","H","HB","Y99","RES","RES99","BP2","PLFR","IRRE","IRP99","IRN","IRRE","IRPS","IRN","EWSL","RSH3","RMT2","RWO","RWO1","RCN99","F99","FT99","FWCP","FOS99","","","V99","","COMPLETED","","","2","","0","","99","",54709,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",54709,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.5968485832111","-33.0505185978687"
54717,9,"","OSM","","0106000020E61000000100000001030000000100000007000000507A956B40E651C031D9D369388640C0E550757E40E651C07E48090B388640C02DAAEA8A3EE651C079D388F4368640C03ACE6DC23DE651C04D5CD8E43A8640C0F174F8B53FE651C0E7902FFC3B8640C0C14C800640E651C0181B04673A8640C0507A956B40E651C031D9D369388640C0",54717,"W","WLI","MATP99","LWAL","DU99","H","HB99","Y99","RES","RES99","BPD","PLFR","IRRE","IRP99","IRN","IRRE","IRPS","IRN","EWW","RSH2","RMT6","RWO","RWO1","RTDP","FN","FT99","FWC99","FOS99","","","V99","Se analiza la casa blanca","COMPLETED","","","1","","99","","99","",54717,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",54717,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.597602956225","-33.04862883115"
54723,9,"","OSM","","0106000020E61000000100000001030000000100000005000000302FC03E3AE651C06E90A4FF408640C01E6B460639E651C0E4BACE2B438640C018EDF1423AE651C0FA809B20458640C0F310D77B3BE651C0845671F4428640C0302FC03E3AE651C06E90A4FF408640C0",54723,"MCF","CL99","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BP1","PLFSQ","IRRE","IRP99","IRT99","IRRE","IRPS","IRN","EWSL","R99","RMT99","RSM99","RST99","RCN99","FC","FC99","FWCP","FOSO","","","V99","","COMPLETED","","","3","","99","","99","",54723,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",54723,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.5973055333275","-33.0489215992674"
54729,9,"","OSM","","0106000020E61000000100000001030000000100000007000000C88F9D5C78E751C040BE840A0E8740C01B5AAEC879E751C0177321A00C8740C0626298B87AE751C0DA20EE450F8740C0094E7D2079E751C03F56F0DB108740C0F8E28BF678E751C045D1A865108740C0FE2C962279E751C00AE7093A108740C0C88F9D5C78E751C040BE840A0E8740C0",54729,"MCF","CL99","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BP2","PLFSQ","IRRE","IRP99","IRT99","IRRE","IRPS","IRN","EWSL","RSH3","RMT6","RWO","RWO1","RCN99","FC","FC99","FWCP","FOSO","","","V99","","COMPLETED","","","2","","99","","99","",54729,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",54729,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.6167927784581","-33.055135985452"
54750,9,"","OSM","","0106000020E61000000100000001030000000100000005000000D348F02B7BE651C0C154336B298640C0FD5470D37AE651C043893B832B8640C079CC40657CE651C055AC753D2C8640C04FC0C0BD7CE651C0673744262A8640C0D348F02B7BE651C0C154336B298640C0",54750,"M99","CL99","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BP1","PLFR","IRRE","IRPP","IRN","IRRE","IRPS","IRN","EWSL","R99","RMT6","RWO","RWO1","RTDP","FN","FT99","FWC99","FOSN","","","V99","","COMPLETED","","","1","","99","","99","",54750,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",54750,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.6013051389513","-33.0481820705985"
54773,9,"","OSM","","0106000020E610000001000000010300000001000000070000004AB956D691E851C01B2FDD24068340C0327788DA91E851C0CE8360FA038340C0C733C3A192E851C0B74192FE038340C0BB12DCA392E851C0468CE8E8028340C0F6E2D58393E851C02E4A1AED028340C0E4A5F67D93E851C0EBAA402D068340C04AB956D691E851C01B2FDD24068340C0",54773,"MCF","CL99","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BP1","PLFL","IRRE","IRP99","IRT99","IRRE","IRPS","IRN","EWSL","RSH3","RMT6","RWO","RWO1","RTD99","FN","FT99","FWC99","FOSN","","","V99","","COMPLETED","","","1","","99","","99","",54773,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",54773,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.6339573100898","-33.0235821214506"
54797,9,"","OSM","","0106000020E6100000010000000103000000010000000700000088A4710319E951C0795160A6928440C04759BF9918E951C01486B7BD938440C0A66494C217E951C0F0F78BD9928440C04DEE1C6F17E951C0430A54B5938440C0D7D4C3E116E951C032152C1F938440C0A736829E17E951C0B00E362B918440C088A4710319E951C0795160A6928440C0",54797,"MCF","CL99","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BPD","PLFL","IRRE","IRP99","IRT99","IRRE","IRPS","IRN","EWSL","RSH2","RMT1","RWO","RWO1","RCN99","FC","FC99","FWCP","FOSSL","","","V99","","COMPLETED","","","1","","99","","99","",54797,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",54797,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.6420850874469","-33.0357233088543"
54825,9,"","OSM","","0106000020E61000000100000001030000000100000005000000A0200C9730E851C081C2EAD9BD8640C0FF53BB7031E851C03E3DB665C08640C0883DFE1C30E851C02C9E7AA4C18640C0F469BA432FE851C06F23AF18BF8640C0A0200C9730E851C081C2EAD9BD8640C0",54825,"MCF","CL99","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BP1","PLFR","IRRE","IRP99","IRT99","IRRE","IRPS","IRN","EWSL","RSH2","RMT6","RSM99","RST99","RCN99","FC","FC99","FWC99","FOSO","","","V99","","COMPLETED","","","2","","99","","99","",54825,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",54825,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.6279511821678","-33.052726654634"
54828,9,"","OSM","","0106000020E61000000100000001030000000100000009000000A54522D948E851C0ECDCB419A78640C05EB3017D47E851C04F96B5A8AA8640C099F38C7D49E851C0B38300CFAC8640C05EDBDB2D49E851C0E31B0A9FAD8640C05D1ABFF04AE851C059EA0F83AF8640C00EEA6C124DE851C03E737BEEA98640C09874EF3C4CE851C086257909A98640C09EEFA7C64BE851C00E4B033FAA8640C0A54522D948E851C0ECDCB419A78640C0",54828,"CR","CIP","MATP99","LWAL","DU99","H","HB99","Y99","RES","RES2F","BPD","PLFP","IRIR","IRPP","TOR","IRRE","IRPS","IRN","EWSL","RSH1","RMN","RC","RC99","RWCP","FC","FC1","FWCP","FOS99","","","V99","","COMPLETED","","","19","","99","","99","",54828,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",54828,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.6295297532045","-33.052097875342"
54847,9,"","OSM","","0106000020E610000001000000010300000001000000050000003EC10F1835E651C0B4983336CF8540C0C2BC6CE033E651C0070D58CDCE8540C08071BA7633E651C0D0D38041D28540C0FD755DAE34E651C07C5F5CAAD28540C03EC10F1835E651C0B4983336CF8540C0",54847,"M99","CL99","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BPD","PLFR","IRRE","IRPP","IRN","IRRE","IRPS","IRN","EWSL","RSH2","RMT6","RWO","RWO1","RTDP","FN","FT99","FWC99","FOSDN","","","V99","","COMPLETED","","","1","","99","","99","",54847,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",54847,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.59694085","-33.04543255"
54870,9,"","OSM","","0106000020E6100000010000000103000000010000000500000009B07E2205E651C0DA88CC01278640C09D972FD406E651C0C7CFEBF4288640C0EA76F69507E651C0757BA41C278640C0568F45E405E651C088348529258640C009B07E2205E651C0DA88CC01278640C0",54870,"MCF","CLBRS","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BP1","PLFR","IRRE","IRP99","IRN","IRRE","IRPS","IRN","EWSL","RSH2","RMT6","RWO","RWO1","RTDP","FN","FT99","FWC99","FOS99","","","V99","","COMPLETED","","","1","","99","","99","",54870,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",54870,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.5941382","-33.048067"
54901,9,"","OSM","","0106000020E610000001000000010300000001000000090000009CCE04792CE651C0328E36339F8540C090DECBD82BE651C0253CA1D79F8540C02A2A2C022DE651C018265305A38540C0B3695B832DE651C03CE8C880A28540C08ABC9B5D2DE651C0B9DB9A19A28540C000D6F4EA2DE651C024647B88A18540C0011EAC5A2DE651C0E4A837FE9F8540C00DB55CEC2CE651C061B0766FA08540C09CCE04792CE651C0328E36339F8540C0",54901,"MCF","CL99","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BP1","PLF99","IRRE","IRP99","IRT99","IRRE","IRPS","IRN","EWSL","R99","RMT6","RWO","RWO1","RTD99","FN","FT99","FWC99","FOSN","","","V99","","COMPLETED","","","1","","99","","99","",54901,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",54901,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.5964904575944","-33.043977577228"
